"117687";"Úvod do psychologie";"Zdeněk Helus";"Grada";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117687.jpg";"0";"Učebnice klade důraz na charakteristiku základních psychických jevů, procesů a činností, díky kterým se člověk ve světě, ve společnosti i v sobě samém orientuje, zvládá nároky na něho kladené a usiluje dát svému životu směr a smysl..."
"117688";"Černočerná tma";"Stephen King";"BETA";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117688.jpg";"4";"Ve čtyřech temných příbězích nám mistr napětí Stephen King připomíná, jak iluzorní je bezpečí známého prostředí a každodenního života. Nejenže si nemůžeme být jisti, jestli opravdu známe své nejbližší, ale ani nevíme, čeho jsme v jistých situacích..."
"117689";"Zlé rostliny a další botanická zvěrstva";"Amy Stewart";"Grada";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117689.jpg";"0";"Tajný život rostlin, které se neumí chovat. Strom vysílá jedovaté dýky, třpytivě rudé semeno zastaví srdce, keř způsobuje ochrnutí, liána škrtí, list podněcuje válku..."
"117690";"Betrayals";"Lili St. Crow";"Quercus";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117690.jpg";"0";
"117691";"Jealousy";"Lili St. Crow";"Quercus";"2010";"http://www.martinus.sk/data/tovar/_m/117/m117691.jpg";"0";"Dru has made it to Schola, the leading school where the vampire-fighting Order is based. There she is up against the capricious Anna, the only other female who shares her powers..."
"117692";"Popelka Libuše Šafránková";"Dana Čermáková";"Imagination of People";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117692.jpg";"0";"Publicistka Dana Čermáková se v knize Popelka pokusila zmapovat dosavadní hereckou i životní pouť nejpopulárnější české herečky posledních desetiletí Libušky Šafránkové..."
"117693";"Kouzlo spřežení koní";"Dalibor Gregor, Milan Vítek";"Ing. Dalibor Gregor";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117693.jpg";"0";"Jedná se o velkou celobarevnou fotografickou publikaci, jejímž cílem je přiblížit čtenářům prostřednictvím populárně naučných trojjazyčných textů – čeština, angličtina, němčina – Milana Vítka a fotografií Dalibora Gregora podstatu a krásu koňských..."
"117694";"Test vašeho manželství v deseti krocích";"Lawrence Birnbach, Beverly Hymanová";"Jota";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117694.jpg";"0";"Unikátní průvodce pro miliony lapené v nešťastných manželstvích, sžírané smutkem, hněvem a strachem, sužované otázkou: „Měl bych se rozvést?“. Tým odborníků na manželství, složený z manželů a manželek samotných, v této bystré knize radí..."
"117695";"Diablo - Archive";"Richard A. Knaak";"Gallery";NULL;"http://www.martinus.sk/data/tovar/_m/117/m117695.jpg";"0";"Since the beginning of time, the angelic hosts of the High Heavens and the demonic hordes of the Burning Hells have been locked in a struggle for the fate of all Creation. That war has now come to the mortal realm..."
"117696";"Půďáci ze staré školy";"Milan Valenta";"Práh";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117696.jpg";"0";"Kdo jsou půďáci? Dvě strašidýlka - Trámoš a Světlík, co obývají půdu staré školy a kamarádí se s copatou Johankou z parku. Johanka špatně slyší, a proto nosí za uchem naslouchadlo, a také je trošku pomalá, protože má nemocné srdíčko..."
"117697";"Catherine's Italian Kitchen";"Catherine Fulvio";"MacMillan";"2010";"http://www.martinus.sk/data/tovar/_m/117/m117697.jpg";"0";"Following her hugely popular RTE TV series, Catherine's Italian Kitchen, and her latest show, Catherine's Roman Holiday, Catherine Fulvio presents her personal collection of recipes to brighten up Irish kitchens with delicious flavours of Italy..."
"117698";"Komisař Maigret";"Georges Simenon";"Radioservis";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117698.jpg";"0";"V titulní roli Rudolf Hrušínský, st., dále hrají Stella Zázvorková, Josef Abrhám, Ladislav Mrkvička, Josef Vinklář, Vlastimil Hašek, Blanka Waleská, Jiří Adamíra a další..."
"117699";"Catherine's Family Kitchen";"Catherine Fulvio";"MacMillan";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117699.jpg";"0";"Over 100 recipes, including all those seen on her 8-part RTE autumn series, take you through the full range of home cooking possibilities..."
"117700";"Tetování";"Radek Fiksa";"Radomír Fiksa";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117700.jpg";"0";"Dlouholetý tatér, šéfredaktor magazínu Bodyart, lektor školícího centra pro budoucí tatéry Vám přináší informace, které potřebujete znát o tetování. Toužíte po tetování a máte spoustu otázek? Právě proto vychází tato kniha..."
"117701";"To je ona - Nezapomenutelná";"Cecily von Ziegesarová";"BB/art";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117701.jpg";"0";"Jak daleko je každá z nás ochotna zajít, aby se o ní říkalo… To je ona? Mít spolubydlící na elitní internátní škole Waverly Academy obvykle znamená zábavu každý večer. Zatímco se Callie a Jenny dělí o kluka, ostatní obyvatelky Dumbartonu..."
"117702";"English Zone 1 - Audio Class CDs";"Rob Nolasco, David Newbold";"Oxford University Press";"2007";"http://www.martinus.sk/data/tovar/_m/117/m117702.jpg";"0";"An easy-to-teach course for pupils aged 10-14..."
"117703";"English Zone 1 - Teacher's Book";"David Newbold, Rob Nolasco";"Oxford University Press";"2007";"http://www.martinus.sk/data/tovar/_m/117/m117703.jpg";"0";"An easy-to-teach course for pupils aged 10-14..."
"117710";"Tři dopisy Tomáše Akvinského";"Pavel Blažek";"Krystal OP";"2010";"http://www.martinus.sk/data/tovar/_m/117/m117710.jpg";"0";"Publikace obsahuje tři Tomášovy dopisy, doplněné o úvodní studie a bibliografii ke každému z nich. První řeší problém přípustnosti přijímání peněz a vybírání daní od židů a křesťanů, druhý se zabývá praxí úvěrového prodeje..."
"117713";"Fokalizace";"Jiří Hrabal";"Dauphin";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117713.jpg";"0";"Hrabal nepředkládá pouze v humanitní historiografii obvyklý výklad \"již ten a ten... a onen naopak...\". Z jednotlivých zmiňovaných či parafrázovaných pojetí fokalizace i z jejich vzájemné komparace vždy něco vyplývá."
"117716";"First Friends 1 - Activity Book";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117716.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117718";"First Friends 1 - Class Book + CD";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117718.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117719";"First Friends 1 - Class Audio CD";;"Oxford University Press";"2008";NULL;"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117721";"First Friends 1 - Numbers Book";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117721.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117722";"First Friends 1 - Teacher's Book";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117722.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117724";"First Friends 1 - Resource Pack";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117724.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117725";"First Friends 2 - Activity Book";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117725.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117726";"First Friends 2 - Class Book + CD";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117726.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117728";"First Friends 2 - Class Audio CD";;"Oxford University Press";NULL;"http://www.martinus.sk/data/tovar/_m/117/m117728.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy...."
"117730";"First Friends 2 - Numbers Book";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117730.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117731";"First Friends 2 - Teacher's Book";;"Oxford University Press";"2009";"http://www.martinus.sk/data/tovar/_m/117/m117731.jpg";"0";"A two-level beginners´ course for young children that integrates the teaching of phonics, reading, writing, and numeracy..."
"117733";"Bol som detský špión";"Jozef Kollár";"Forza Music";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117733.jpg";"0";"Strhujúci príbeh detí vycvičených a nasadených na špionáž, napísaný podľa skutočných udalostí, je smutným svedectvom o praktikách totalitného režimu..."
"117735";"Sociální služby";"Oldřich Matoušek";"Portál";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117735.jpg";"0";"Působení sociálního pracovníka sahá od práce s jednotlivcem přes rodiny, skupiny a komunity až k ovlivňování celého národního systému ..."
"117738";"Pedagogické ovlivňování volného času";"Bedřich Hájek a kol.";"Portál";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117738.jpg";"0";"Publikace charakterizuje základní problémy zhodnocování a ovlivňování volného času dětí a mládeže, reflektuje současný stav i předpokládaný vývoj..."
"117745";"Petržalka identity";"Juraj Chlpík";"Slovart, O.K.O.";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117745.jpg";"0";"V roku 2006 nainštaloval kameraman a fotograf Juraj Chlpík výstavu Identity Petržalky na Novom moste v Bratislave, ktorý postavili pri výstavbe Petržalky. Projekt zachytával na dvojici štvorcových fotografií neutrálny portrét obyvateľa Petržalky a izby..."
"117746";"Scott Pilgrim 5: Proti celému vesmíru";"Bryan Lee O'Malley";"BB/art";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117746.jpg";"0";"Svět nestačí. Proč mu musí být už čtyřiadvacet? Proč se ho roboti pořád snaží zabít? Proč se kapela rozpadá? Proč se Ramona chová divně? Proč ho ta úžasná, zabijácká japonská dvojčata nenechají na pokoji?..."
"117747";"Vojta Náprstek";"Milena Secká";"Vyšehrad";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117747.jpg";"0";"Předložená publikace se snaží v sedmi kapitolách postihnout barvitý život muže, který v druhé polovině 19. století svými aktivitami zasahoval do mnoha sfér života Pražanů a nejen jich. Po návratu z nucené emigrace v Americe..."
"117748";"Popelčina kletba";"Krystyna Kuhn";"Víkend";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117748.jpg";"0";"Internát Havraní hnízdo leží v odlehlém malebném údolí. Všechno je až příliš krásné – ovšem jen do okamžiku, kdy jedna ze studentek spadne dolů ze střechy zvonice a idyla se promění v noční můru. Proč to udělala a raději zvolila smrt?..."
"117752";"Paperblanks - Diár 2012 (týždenný, vertikálny) - Soul & Tears - MIDI";;"Paperblanks";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117752.jpg";"0";
"117753";"Kriminalita v rudolfínské Praze";"Ondřej Hladík";"Pavel Mervart";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117753.jpg";"0";"Kniha Ondřeje Hladíka přináší detailní pohled na kriminalitu rudolfínské doby. Autor vychází především z tzv. knih svědomí, které vznikaly jako součást soudního řízení v raném novověku, konkrétně pak na Novém Městě pražském v letech 1585 - 1593."
"117754";"Paperblanks - Diár 2012 (týždenný, vertikálny) - Safavid - MIDI";;"Paperblanks";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117754.jpg";"0";
"117755";"Kultura";"Martin Soukup";"Pavel Mervart";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117755.jpg";"0";"Kniha představuje první původní českou práci věnovanou pojmu kultura z hlediska biokulturologie. Autor staví na antropologickém a kulturologickém zacházení s pojmem kultura, které dává do souvislosti s historickým vývojem..."
"117756";"Démanty české filozofie";"Petr Rezek";"Galerie Ztichlá klika";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117756.jpg";"0";"Sebrané časopisecké studie, publikované po Listopadu, objasňují nově vzniklou intelektuální situaci v oblasti filozofie jako fragilní."
"117757";"Paperblanks - Diár 2012 (týždenný, vertikálny) - Jade - MIDI";;"Paperblanks";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117757.jpg";"0";
"117758";"Duchovní antidepresivum";"Gabriela Čanigová";"Vodnář";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117758.jpg";"0";"Začnete se dívat kolem sebe s čistou pozitivní energií, radostí a láskou. To co již ve vašem životě nemá sílu ani hodnotu odejde a tak dovolíte univerzu, aby nabídlo nové možnosti, nové perspektivy. Rozhodnutí je jen na vás..."
"117759";"Paperblanks - Diár 2012 (týždenný, vertikálny) - French Ornate Vert - MIDI";;"Paperblanks";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117759.jpg";"0";
"117760";"Paperblanks - Diár 2012 (týždenný, vertikálny) - Black Moroccan - MIDI";;"Paperblanks";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117760.jpg";"0";
"117761";"Letopisy Vukogvazdské družiny";"Vukogvazdská družina";"Gorgona";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117761.jpg";"0";"Tovaryš Keredok k smrti rád piklí. Kudúčka Meoda si chce vydupat trochu uznání. Rváč Jokedit touží po řádně chmeleném pivu. Pohan Rinvit by se rád vyhnul hranici. A smolař Dargos… Ten by chtěl konečně svatý klid."
"117762";"Paperblanks - Diár 2012 (týždenný, verso) - Black Moroccan - MIDI";;"Paperblanks";NULL;"http://www.martinus.sk/data/tovar/_m/117/m117762.jpg";"0";
"117763";"Moja mafia";"Jano Hargaš";"Slovenský spisovateľ";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117763.jpg";"2";"Ďalšia kniha s mafiánskou tematikou mladého slovenského autora, ktorého vydavateľstvo Slovenský spisovateľ vyhlásilo za objav roka 2010..."
"117764";"100 najlepších slovenských vín 2011";"Fedor Malík";"Albert Marenčin - Vydavateľstvo PT";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117764.jpg";"0";"Reprezentatívny výber 100 najlepších suchých a polosuchých slovenských vín, ktoré prichádzajú na trh v roku 2011. Vína hodnotené medzinárodnou odbornou komisiou stobodovou metódou sú prehľadne usporiadané, s charakteristikou a vínnou etiketou..."
"117765";"Jak přežít sport";;"Nakladatelství Fragment";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117765.jpg";"0";"Luštěte a bavte se! Stovku švédských křížovek doplňují kreslené vtipy Pavla Kantorka na téma Jak přežít sport."
"117766";"Arizona - Krásní mrtví 2.";"Eden Maguire";"Vydavateľstvo Fragment";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117766.jpg";"0";"Odhalí Darina včas temná tajemství, aby tak vykoupila duše Krásných mrtvých?
Po Krásných mrtvých není několik týdnů ani stopy. Darině se po Phoenixovi strašně stýská. Snad se vrátí a pomůže jí vyřešit tajemství další záhadné smrti..."
"117768";"O kočce Mňauce a pejsce Bibině";"Viola Fischerová";"Meander";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117768.jpg";"0";"První ze dvou rukopisů pro děti z pozůstalosti mimořádné básnířky Violy Fischerové. Autorka vypráví nepatrnou epizodu v životě kočky Mňauky, která se v den, kdy poprvé napadne sníh, vydá ven na zahradu…"
"117769";"Německy s úsměvem nově";"Dana Drmlová, Božena Homolková, Drahomíra Kettnerová, Lea Tesařová";"Fraus";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117769.jpg";"0";"Nově upravené vydání učebnice, která už vyšla ve více než čtvrtmilionovém nákladu, bylo jazykově upraveno, aktualizováno a výrazně zlepšilo svoji grafickou podobu..."
"117770";"Rádio Rocky Beach";"Ulf Blanck";"Víkend";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117770.jpg";"0";
"117771";"Sběrna hrůzy";;"Víkend";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117771.jpg";"0";"Skutečné křiminální případy..."
"117772";"Alter John";"Peter Härtling";"Beltz &amp; Gelberg";"2007";"http://www.martinus.sk/data/tovar/_m/117/m117772.jpg";"0";"Alter John hei&#946;t eigentlich Jan Navratil..."
"117773";"Škola pro štěňata";"Iris Franzke a kolektív";"Víkend";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117773.jpg";"0";"Velké oči, vlhký čenich, nejisté pohyby – štěně je zkrátka rozkošné. Jedině správnou výchovou se z tohoto drobka stane veselý, spokojený a vysněný kamarád. Kniha Škola pro štěňata poskytuje majiteli štěňátka mnoho v praxi vyzkoušených rad i metod..."
"117804";"Barma";"Guy Delisle";"BB/art";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117804.jpg";"0";"To, co ho zavedlo za dveře totality, nejsou jeho vlastní pracovní povinnosti. Guy Delisle se tentokrát vydal ve stopách své ženy na misi Lékařů bez hranic. V Barmě tak kreslí deník čerstvého otce na mateřské, s humorem a nadsázkou opět odhaluje..."
"117805";"Firmy, které změnily svět";"Jonathan Mantle";"Víkend";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117805.jpg";"0";"Kniha, která pojednává o společnostech, které se podílely a podílejí nemalou měrou na utváření historie světa. Přečtěte si o jejich vzniku a historii. Některé společnosti Vás jistě překvapí. Východoindická společnost; Coca-Cola; Johnson & Johnson..."
"117806";"Hřích první noci";"Jana Pronská";"Víkend";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117806.jpg";"0";"Když se zhýralec Gabriel de Richnau v den svých dvacátých osmých narozenin ožení s krásnou Kristinou, nevlastní dcerou vypočítavé vdovy Eufrosiny Peréniové, jde mu jen o to, aby splnil otcovu poslední vůli a získal rodinné panství..."
"117807";"Národní parky České republiky";"Zdeněk Potzelt";"Granit";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117807.jpg";"0";"Krajiny národních parků se každým ránem probouzejí do jiné podoby a ani tisíce snímků by nezachytily všechny jejich tváře. Proto Vás tato kniha může seznámit jen s malou částí toho nejkrásnějšího a nejvzácnějšího..."
"117808";"Bořek stavitel - Knížka na rok 2012";;"Egmont ČR";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117808.jpg";"0";"Bořek Stavitel, jeho spolupracovnice Týna i stavební stroje, které dobře znáte z televizního vysílání, už se nemohou dočkat, až se s vámi zase setkají..."
"117809";"Návod na používání lidského mozku";"Gerald Hüther";"Millennium Publishing";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117809.jpg";"0";"Renomovaný vědec Gerald Hüther předkládá nejnovější a fascinující poznatky z oblasti neurobiologie do srozumitelné řeči a poukazuje na to, jaký konkrétní prospěch z těchto skutečností vyplývá pro život jeho čtenářů..."
"117810";"Příběh českých Vánoc";"Jaroslav Jarkovský";"Petrklíč";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117810.jpg";"0";"Čtenář v knize Příběhy českých Vánoc má možnost seznámit se s celým obdobím oslav českých Vánoc, tak jak jsou v našem prostředí vnímány..."
"117814";"Draci přece nejsou";"Philip Reeve";"Mladá fronta";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117814.jpg";"0";"Lovec draků Brock poklusává na své věrné klisně světem a užívá si svého živobytí..."
"117815";"Co si vyprávějí andělé";"Pavel Brycz";"Mladá fronta";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117815.jpg";"0";"Jsou vyprávění, o kterých se vám může jen zdát.
Vyprávějí si je totiž andělé strážní za nocí v jednom barokním kostelíku v Praze...."
"117816";"Hafni!";"Monika Petrlová";"Epocha";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117816.jpg";"0";"V knize najdete dvanáct povídek. Mohlo by se tedy zdát, že kopíruje systém kalendářního roku. Pravdou však je, že kopíruje především život. Možná vám bude připadat, že autorka píše o vás, vaší rodině, známých, jako by nahlížela škvírkou mezi dveřmi..."
"117817";"Párty kuchařka pro kluky a holky";"Helena Rytířová";"Vydavateľstvo Fragment";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117817.jpg";"0";"Chceš připravit super párty pro kamarády? Čarodějka Borůfka ti tentokrát přináší plný košík těch nejbáječnějších a nejkouzelnějších receptů pro tvou párty. Vybírat můžeš podle druhu oslavy nebo připravovaných dobrot..."
"117818";"Trestu neujdeš";"Hana Doubková";"Moba";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117818.jpg";"0";"Když se člověku stane nejhorší příkoří, není divu, že jeho mysl zachvátí „nenávist“… Zabránit vraždou odhalení své „smrtící nevěry“ a možnému vzniku incestního manželství se ukáže nebýt zas tak dobře promyšlené. „Vedle“ šlápne také žena..."
"117819";"Džungle, tygři, jinovatka";"Iva Pekárková";"Millennium Publishing";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117819.jpg";"0";"Tak jako všechny cestopisy Ivy Pekárkové je i Džungle, tygři,jinovatka víc než pouhý cestopis. Autorka se dívá na Malajsii hned z několika úhlů: jako okouzlený i méně okouzlený poutník,jako student jejího unikátního etnického složení..."
"117820";"Moleskine - Le Petit Prince - malý zápisník (linajkový)";;"Moleskine";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117820.jpg";"0";
"117821";"Moleskine - Le Petit Prince - malý zápisník (čistý)";;"Moleskine";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117821.jpg";"0";
"117822";"Lidská džungle";"Šankar";"ExOriente";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117822.jpg";"0";"Hrdinou je vzdělaný chlapec jménem Somnáth, jemuž se nedaří v Kolkatě zasažené drtivou mírou nezaměstnanosti získat odpovídající místo, a tak se pustí do obchodování. Postupně s údivem zjišťuje, jaké praktiky vedou v této branži ke kýženému úspěchu."
"117823";"Moleskine - Le Petit Prince - stredný zápisník (linajkový)";;"Moleskine";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117823.jpg";"0";
"117824";"Moleskine - Le Petit Prince - stredný zápisník (čistý)";;"Moleskine";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117824.jpg";"0";
"117825";"Mosty nádeje";"Lívia Bitton-Jackson";"Artforum";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117825.jpg";"4";"Židovské dievča zo Šamorína, Elli Friedmannová (skutočné meno autorky) sa ako pätnásťročná vracia z Osvienčimu. Koncentračný tábor zázrakom prežijú spolu s matkou a bratom. Po návrate domov ich čakajú zdesené pohľady susedov, ktorí si medzitým rozdelili.."
"117826";"Analfabeta Negramotná";"Ján Uličiansky";"Trio";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117826.jpg";"0";"Je tesne pred Štedrým dňom. Betka Bábiková, prezývaná aj Analfabeta Negramotná pre jej nezáujem o čítanie akéhokoľvek druhu, sa v Knihovanoch nad Váhom sa omylom nechá zavrieť do knižnice..."
"117827";"Vianočná pošta";"Daniel Hevier";"Trio";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117827.jpg";"0";"Vo svojej najnovšej epickej básnickej skladbe prináša Daniel Hevier napínavý príbeh o tajomstvách Vianoc.
Jeho rozprávanie je vnútorným \"sporom\" medzi moderným neprežívaním vianočného posolstva a skutočnou hodnotou Vianoc..."
"117828";"India";;"Lonely Planet";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117828.jpg";"0";"India's diversity is apparent in its architecture, landscapes, festivals and handicrafts. And spirituality the beating heart of India pulsates from the mountains of Ladakh to the shores of tropical Kerala..."
"117829";"Carpathia";"Maroš Krajňak";"Trio";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117829.jpg";"5";"Zdá sa, že debutovou prózou Carpathia vstupuje do slovenskej literatúry nový, sľubný autor a prináša ňou farby, ktoré sú pre tradičnú slovenskú prózu nezvyčajné: svojské videnie a cítenie zanikajúceho sveta svojho rodiska, opustenie epickosti..."
"117830";"Trogár v štátnej službe";"Laco Haas";"Daxe";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117830.jpg";"0";
"117836";"Kašlu na kluky";"Věra Řeháčková";"Erika";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117836.jpg";"0";"Kašlu na kluky, takové heslo jsem razila ve svých čtrnácti letech. Motalo se jich kolem mě pořád plno. Žádný z těch podbízejících se neptal na moje city..."
"117837";"Dust of Dreams";"Steven Erikson";"Transworld";"2010";"http://www.martinus.sk/data/tovar/_m/117/m117837.jpg";"0";"On the Letherii continent the exiled Malazan army commanded by Adjunct Tavore begins its march into the eastern Wastelands, to fight for an unknown cause against an enemy it has never seen..."
"117838";"Lásky a koně ze Studené Lhoty";"Barbora Robošová";"Erika";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117838.jpg";"0";"V knize Lásky a koně ze Studené Lhoty se setkáváme se stejnými hrdiny, které můžeme znát z dívčího románu Studená Lhota, ráj trapasů a koní, tentokrát však o rok staršími. Blíží se znovu letní prázdniny, celý svět vypadá růžově a patnáctiletá Nela..."
"117839";"Počkej si na zázrak";"Luděk Stínil";"Erika";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117839.jpg";"0";"Štěpán, Mirek a Dalibor touží strávit jeden prázdninový týden na chatě na Sázavě. Těší se na nekonečný mejdan, na balení holek.Jenže aby klíčky od chaty získali, musí nejprve splnit nelehký úkol. Ten pro ně s vynalézavostí sobě vlastní připravil..."
"117840";"Prstýnek z levandule";"Lenka Teremová";"Erika";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117840.jpg";"0";"Již v mládí měla sen pracovat v psychoterapeutické komunitě v Lobči po boku doktora Josefa Nesvadby. Její záměry jí však tehdy díky jejímu těhotenství nevyšly. S doktorem Nesvadbou se setkává až téměř po dvaceti letech..."
"117841";"Studená Lhota, ráj trapasů a koní";"Barbora Robošová";"Erika";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117841.jpg";"0";"Trávit prázdniny s rodiči, nesnesitelným mladším bratrem a babičkou na nějaké chatě v horách? Nuda k uzoufání! Totéž si myslela i čtrnáctiletá Nela, trápící se komplexy kvůli svojí nadváze..."
"117842";"Unesli nám dcerku";"Věra Řeháčková";"Erika";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117842.jpg";"0";"Malá chvilka nepozornosti proměnila život manželů Slavíkových v utrpení. Kdosi jim odcizil auto, v němž spala jejich tříletá dcerka. Zoufalí rodiče po holčičce pátrají. Čas ubíhá. Policie případ odkládá jako nevyřešený..."
"117843";"Jestli to nebude láska";"Luděk Stínil";"Erika";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117843.jpg";"0";"Bára má naštěstí výbornou kamarádku Anku. Ta se jen tak něčeho nelekne a podobné situace umí rázně vyšetřit. A tak jen díky ní pozná Bára svůj idol osobně. Vše je, zdá se, na dobré cestě, jenže s láskou, jak je známo, jsou vždycky nějaké ty trampoty..."
"117845";"Zápas o Atlantik";"Richard Konkolski";"Klaris";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117845.jpg";"0";"První kniha edice \"Plavby za dobrodružstvím\" zahrnuje myšlenku, přípravu a realizaci účasti českého reprezentanta v závodě osamělých mořeplavců přes Atlantik - OSTAR 72. Publikace je bohatě ilustrovaná 463 dobovými fotografiemi a mapami..."
"117846";"StarCraft: Ghost Spectres";"Nate Kenyon";"Pocket Star";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117846.jpg";"0";"Ghosts epitomise the height of terran evolution and physical conditioning. Born with incredible psionic potential, these individuals are recruited and quarantined for government training from childhood..."
"117847";"Arabský svět – jiná planeta?";"Emíre Khidayer";"Mladá fronta";"2011";"http://www.martinus.sk/data/tovar/_m/117/m117847.jpg";"0";"aký je arabský svět ve skutečnosti? Jak myslí, cítí a žijí Arabové? Jaké jsou vztahy mezi muži a ženami? Je každý Arab muslimem a každý muslim Arabem? Jak se chovají ke zvířatům? Je vůbec možné naučit se arabsky?"
